id,listing_url,neighbourhood,neighbourhood_cleansed,latitude,longitude,accommodates,price,review_scores_value,review_scores_location,review_scores_rating,review_scores_accuracy,review_scores_communication
33254311,https://www.airbnb.com/rooms/33254311,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30719,114.16669,14,"$1,990.00",4.84,4.68,4.97,4.97,5.0
33256557,https://www.airbnb.com/rooms/33256557,,Wan Chai,22.27803,114.18399,1,$130.00,,,,,
33260454,https://www.airbnb.com/rooms/33260454,,Yau Tsim Mong,22.31437,114.17115,2,$217.00,,,,,
33265116,https://www.airbnb.com/rooms/33265116,,Central & Western,22.28585,114.13298,2,$217.00,,,,,
33268133,https://www.airbnb.com/rooms/33268133,,Yau Tsim Mong,22.32575,114.17138,2,$410.00,3.0,5.0,5.0,4.0,5.0
33268620,https://www.airbnb.com/rooms/33268620,"New Territories, Hong Kong",North,22.47777,114.11103,4,"$6,000.00",,,,,
33297571,https://www.airbnb.com/rooms/33297571,,Central & Western,22.28012,114.15241,1,$180.00,,,,,
33297776,https://www.airbnb.com/rooms/33297776,,Wan Chai,22.27907,114.17819,1,$180.00,,,,,
33298314,https://www.airbnb.com/rooms/33298314,,Yau Tsim Mong,22.32188,114.16121,1,$180.00,,,,,
33298514,https://www.airbnb.com/rooms/33298514,,Yau Tsim Mong,22.32055,114.16108,1,$180.00,,,,,
33315424,https://www.airbnb.com/rooms/33315424,,Sham Shui Po,22.32557,114.16051,2,$180.00,5.0,2.0,4.0,4.0,5.0
33317881,https://www.airbnb.com/rooms/33317881,,Wan Chai,22.27858,114.18281,2,$180.00,,,,,
33318067,https://www.airbnb.com/rooms/33318067,,Wan Chai,22.27782,114.18505,2,$180.00,,,,,
33321652,https://www.airbnb.com/rooms/33321652,"Hong Kong, Hong Kong",Yau Tsim Mong,22.30475,114.17135,3,$460.00,5.0,5.0,4.82,4.88,5.0
33323042,https://www.airbnb.com/rooms/33323042,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.28916,114.19558,1,$480.00,,,,,
33327327,https://www.airbnb.com/rooms/33327327,"香港, 九龍, Hong Kong",Yau Tsim Mong,22.31468,114.17108,4,"$3,000.00",,,,,
33327348,https://www.airbnb.com/rooms/33327348,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2851,114.15064,2,$499.00,,,,,
33327595,https://www.airbnb.com/rooms/33327595,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28596,114.14696,2,$550.00,,,,,
33330238,https://www.airbnb.com/rooms/33330238,,Yau Tsim Mong,22.32413,114.1686,2,$180.00,,,,,
33351681,https://www.airbnb.com/rooms/33351681,,Kowloon City,22.32747,114.18821,1,$288.00,4.5,5.0,4.5,5.0,5.0
33363617,https://www.airbnb.com/rooms/33363617,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29843,114.17625,4,"$1,019.00",4.85,4.95,4.95,4.95,4.9
33364415,https://www.airbnb.com/rooms/33364415,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29858,114.17462,1,$172.00,4.92,4.94,4.82,4.79,4.84
33364525,https://www.airbnb.com/rooms/33364525,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29742,114.17617,4,"$1,019.00",5.0,4.95,4.9,4.95,4.9
33365558,https://www.airbnb.com/rooms/33365558,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29698,114.17423,3,"$1,084.00",5.0,5.0,4.9,4.97,4.93
33374060,https://www.airbnb.com/rooms/33374060,,Central & Western,22.28622,114.15027,1,$180.00,,,,,
33374229,https://www.airbnb.com/rooms/33374229,,Wan Chai,22.27622,114.18378,2,$180.00,,,,,
33381750,https://www.airbnb.com/rooms/33381750,,Yau Tsim Mong,22.29953,114.17625,2,$217.00,,,,,
33406814,https://www.airbnb.com/rooms/33406814,,Central & Western,22.28109,114.15085,1,$180.00,,,,,
33430055,https://www.airbnb.com/rooms/33430055,,Wan Chai,22.27721,114.17988,1,$180.00,,,,,
33430429,https://www.airbnb.com/rooms/33430429,,Kowloon City,22.31036,114.18997,1,$180.00,,,,,
33434321,https://www.airbnb.com/rooms/33434321,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28409,114.14366,2,$501.00,,,,,
33434508,https://www.airbnb.com/rooms/33434508,,Islands,22.25585,113.86603,1,"$5,600.00",,,,,
33435371,https://www.airbnb.com/rooms/33435371,,Yau Tsim Mong,22.31427,114.168,3,"$2,000.00",,,,,
33436353,https://www.airbnb.com/rooms/33436353,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28626,114.14042,2,$550.00,,,,,
33436369,https://www.airbnb.com/rooms/33436369,,Yau Tsim Mong,22.31311,114.17151,4,"$3,000.00",4.88,5.0,4.38,4.63,5.0
33437684,https://www.airbnb.com/rooms/33437684,,Yau Tsim Mong,22.29968,114.17462,2,$156.00,,,,,
33439056,https://www.airbnb.com/rooms/33439056,,Wan Chai,22.27915,114.17859,2,$180.00,,,,,
33456770,https://www.airbnb.com/rooms/33456770,"Hong Kong, New Territories, Hong Kong",Tuen Mun,22.40468,113.98243,1,"$2,880.00",,,,,
33461862,https://www.airbnb.com/rooms/33461862,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27743,114.18511,1,$700.00,,,,,
33500619,https://www.airbnb.com/rooms/33500619,,Eastern,22.28951,114.19638,1,$180.00,,,,,
33501943,https://www.airbnb.com/rooms/33501943,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29742,114.17331,2,$690.00,4.77,4.84,4.9,4.97,5.0
33504158,https://www.airbnb.com/rooms/33504158,,Islands,22.20511,114.02592,2,$551.00,4.43,4.6,4.4,4.66,4.74
33505665,https://www.airbnb.com/rooms/33505665,,Islands,22.20532,114.02791,2,$541.00,4.45,4.61,4.45,4.67,4.73
33511570,https://www.airbnb.com/rooms/33511570,,Islands,22.20484,114.02957,6,"$2,543.00",4.71,4.64,4.89,4.93,4.89
33532858,https://www.airbnb.com/rooms/33532858,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29636,114.17283,2,$430.00,4.87,4.85,4.9,4.9,4.98
33532985,https://www.airbnb.com/rooms/33532985,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29542,114.17167,2,$590.00,4.87,4.9,4.93,4.93,5.0
33533226,https://www.airbnb.com/rooms/33533226,"Kowloon, Hong Kong",Yau Tsim Mong,22.29582,114.17207,2,$490.00,4.87,4.77,4.92,4.9,4.98
33533778,https://www.airbnb.com/rooms/33533778,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29522,114.1718,2,$490.00,4.88,4.85,4.9,4.88,4.95
33536044,https://www.airbnb.com/rooms/33536044,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27921,114.1825,2,$277.00,4.69,4.81,4.5,4.63,4.81
33541915,https://www.airbnb.com/rooms/33541915,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28119,114.152,2,$530.00,,,,,
33542837,https://www.airbnb.com/rooms/33542837,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28098,114.15345,2,$515.00,,,,,
33558618,https://www.airbnb.com/rooms/33558618,,Yau Tsim Mong,22.31862,114.16993,2,$280.00,4.24,4.81,4.29,4.14,4.29
33569304,https://www.airbnb.com/rooms/33569304,,Yau Tsim Mong,22.31408,114.17195,2,$160.00,5.0,5.0,5.0,5.0,5.0
33569305,https://www.airbnb.com/rooms/33569305,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29892,114.17217,2,$700.00,,,,,
33570183,https://www.airbnb.com/rooms/33570183,,Yau Tsim Mong,22.29696,114.17434,2,"$1,051.00",4.95,4.91,4.86,4.95,4.91
33570228,https://www.airbnb.com/rooms/33570228,,Yau Tsim Mong,22.29833,114.17617,2,"$1,019.00",4.5,5.0,3.0,4.5,5.0
33570517,https://www.airbnb.com/rooms/33570517,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29849,114.17203,2,$715.00,,,,,
33571944,https://www.airbnb.com/rooms/33571944,"Hong Kong Island, Hong Kong",Wan Chai,22.25991,114.19083,2,$659.00,,,,,
33591332,https://www.airbnb.com/rooms/33591332,,Wan Chai,22.28019,114.18639,2,$480.00,,,,,
33592006,https://www.airbnb.com/rooms/33592006,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28518,114.15376,2,$506.00,5.0,5.0,5.0,5.0,5.0
33594548,https://www.airbnb.com/rooms/33594548,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29679,114.17557,1,$191.00,5.0,4.9,4.85,5.0,5.0
33599500,https://www.airbnb.com/rooms/33599500,"Kowloon, Hong Kong",Kowloon City,22.31753,114.17914,2,$625.00,,,,,
33601809,https://www.airbnb.com/rooms/33601809,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29706,114.17233,2,$750.00,,,,,
33602670,https://www.airbnb.com/rooms/33602670,"Kowloon, Hong Kong",Kowloon City,22.31787,114.18027,2,$800.00,,,,,
33602986,https://www.airbnb.com/rooms/33602986,"Kowloon, Hong Kong",Kowloon City,22.3176,114.18009,2,$800.00,,,,,
33603606,https://www.airbnb.com/rooms/33603606,"Hong Kong, Hong Kong",Yau Tsim Mong,22.31689,114.16975,2,"$2,120.00",5.0,5.0,5.0,4.55,5.0
33603681,https://www.airbnb.com/rooms/33603681,"Hong Kong Island, Hong Kong",Wan Chai,22.25769,114.19173,2,$475.00,,,,,
33613715,https://www.airbnb.com/rooms/33613715,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.37829,114.25874,1,$657.00,,,,,
33625677,https://www.airbnb.com/rooms/33625677,"Hong Kong Island, Hong Kong",Eastern,22.28675,114.19804,1,$329.00,,,,,
33666696,https://www.airbnb.com/rooms/33666696,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30071,114.17425,10,$775.00,4.72,4.83,4.81,4.79,4.93
33669964,https://www.airbnb.com/rooms/33669964,,Yau Tsim Mong,22.32103,114.17134,1,"$1,200.00",,,,,
33692549,https://www.airbnb.com/rooms/33692549,,Yau Tsim Mong,22.31103,114.17245,1,$180.00,,,,,
33700192,https://www.airbnb.com/rooms/33700192,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28675,114.13872,2,$880.00,4.0,4.0,4.4,4.0,4.4
33707278,https://www.airbnb.com/rooms/33707278,,Wan Chai,22.25784,114.19044,1,$180.00,5.0,5.0,5.0,5.0,5.0
33721420,https://www.airbnb.com/rooms/33721420,,Wan Chai,22.28617,114.19272,1,$180.00,,,,,
33734331,https://www.airbnb.com/rooms/33734331,,Wan Chai,22.25786,114.19039,1,$180.00,,,,,
33734772,https://www.airbnb.com/rooms/33734772,,Wan Chai,22.27889,114.18002,1,$180.00,,,,,
33735229,https://www.airbnb.com/rooms/33735229,,Central & Western,22.28285,114.15075,2,$180.00,,,,,
33735515,https://www.airbnb.com/rooms/33735515,,Central & Western,22.28067,114.1526,1,$180.00,,,,,
33736236,https://www.airbnb.com/rooms/33736236,,Central & Western,22.2808,114.15218,1,$180.00,,,,,
33754166,https://www.airbnb.com/rooms/33754166,,Central & Western,22.28626,114.1533,2,$594.00,,,,,
33754629,https://www.airbnb.com/rooms/33754629,,Central & Western,22.28594,114.15544,2,$594.00,,,,,
33754635,https://www.airbnb.com/rooms/33754635,,Central & Western,22.28476,114.15338,2,$684.00,4.0,5.0,4.0,4.0,4.0
33755086,https://www.airbnb.com/rooms/33755086,,Central & Western,22.28424,114.15373,2,$684.00,4.0,4.0,4.0,5.0,5.0
33755154,https://www.airbnb.com/rooms/33755154,,Central & Western,22.28502,114.15554,2,$594.00,4.0,5.0,4.75,4.75,5.0
33755304,https://www.airbnb.com/rooms/33755304,,Wan Chai,22.28582,114.19221,2,$180.00,,,,,
33756911,https://www.airbnb.com/rooms/33756911,,Central & Western,22.28433,114.155,2,$477.00,2.5,3.5,2.0,3.5,2.5
33757137,https://www.airbnb.com/rooms/33757137,,Wan Chai,22.25765,114.19129,2,$180.00,,,,,
33757258,https://www.airbnb.com/rooms/33757258,,Yau Tsim Mong,22.31894,114.17124,2,$324.00,,,,,
33757278,https://www.airbnb.com/rooms/33757278,,Central & Western,22.28575,114.1535,2,$540.00,,,,,
33757316,https://www.airbnb.com/rooms/33757316,,Central & Western,22.28558,114.15369,2,$549.00,3.4,4.6,4.0,3.6,3.8
33759771,https://www.airbnb.com/rooms/33759771,,Kowloon City,22.31971,114.18042,2,$180.00,,,,,
33761708,https://www.airbnb.com/rooms/33761708,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28389,114.1483,2,$517.00,,,,,
33762345,https://www.airbnb.com/rooms/33762345,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28312,114.14709,2,$615.00,,,,,
33762675,https://www.airbnb.com/rooms/33762675,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28439,114.14989,2,$695.00,,,,,
33764947,https://www.airbnb.com/rooms/33764947,,Yau Tsim Mong,22.30132,114.17604,2,$180.00,,,,,
33765278,https://www.airbnb.com/rooms/33765278,,Wan Chai,22.27906,114.18054,1,$180.00,,,,,
33773222,https://www.airbnb.com/rooms/33773222,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29749,114.17163,1,$248.00,4.41,4.64,4.55,4.68,4.77
33781260,https://www.airbnb.com/rooms/33781260,,Central & Western,22.28806,114.14688,1,$180.00,,,,,
33795514,https://www.airbnb.com/rooms/33795514,,Eastern,22.29006,114.19999,2,$130.00,,,,,
33796432,https://www.airbnb.com/rooms/33796432,,Yau Tsim Mong,22.3204,114.17067,1,$180.00,,,,,
33797640,https://www.airbnb.com/rooms/33797640,,Yau Tsim Mong,22.31222,114.17172,2,$140.00,,,,,
33797998,https://www.airbnb.com/rooms/33797998,,Wan Chai,22.27371,114.17403,3,$880.00,4.0,5.0,4.0,4.5,4.0
33813653,https://www.airbnb.com/rooms/33813653,,Central & Western,22.28236,114.15257,2,$180.00,,,,,
33815954,https://www.airbnb.com/rooms/33815954,,Yau Tsim Mong,22.30074,114.17703,8,$800.00,4.9,4.9,4.95,4.8,5.0
33818880,https://www.airbnb.com/rooms/33818880,,Wan Chai,22.27714,114.18023,2,$180.00,,,,,
33823278,https://www.airbnb.com/rooms/33823278,,Yau Tsim Mong,22.29935,114.17525,2,$140.00,,,,,
33845870,https://www.airbnb.com/rooms/33845870,"Hong Kong, New Territories, Hong Kong",Sha Tin,22.37417,114.17875,1,$323.00,5.0,5.0,5.0,5.0,5.0
33886495,https://www.airbnb.com/rooms/33886495,,Wan Chai,22.25761,114.19194,2,$180.00,,,,,
33887341,https://www.airbnb.com/rooms/33887341,,Wan Chai,22.27809,114.18082,2,$180.00,,,,,
33890874,https://www.airbnb.com/rooms/33890874,,Yau Tsim Mong,22.29852,114.17438,4,"$1,019.00",4.88,4.92,4.92,4.96,4.84
33894831,https://www.airbnb.com/rooms/33894831,,Yau Tsim Mong,22.31941,114.17003,2,"$2,737.00",,,,,
33913308,https://www.airbnb.com/rooms/33913308,,Wan Chai,22.28106,114.18311,1,$180.00,,,,,
33919670,https://www.airbnb.com/rooms/33919670,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30131,114.17253,2,$857.00,4.33,5.0,5.0,5.0,5.0
33923167,https://www.airbnb.com/rooms/33923167,"Hong Kong Island, Hong Kong",Wan Chai,22.25792,114.19216,1,$400.00,,,,,
33923889,https://www.airbnb.com/rooms/33923889,"Hong Kong Island, Hong Kong",Wan Chai,22.25902,114.19207,1,$380.00,,,,,
33956282,https://www.airbnb.com/rooms/33956282,,Wan Chai,22.27844,114.18025,1,$180.00,,,,,
33973399,https://www.airbnb.com/rooms/33973399,,Central & Western,22.28448,114.14294,2,$150.00,,,,,
33979992,https://www.airbnb.com/rooms/33979992,,Islands,22.20431,114.02615,6,"$1,664.00",4.29,4.58,4.46,4.6,4.73
33984377,https://www.airbnb.com/rooms/33984377,"Kowloon, Hong Kong",Yau Tsim Mong,22.298,114.17381,3,$479.00,4.87,4.97,4.93,4.93,4.97
33984691,https://www.airbnb.com/rooms/33984691,,Wan Chai,22.27859,114.18413,1,$180.00,,,,,
34006961,https://www.airbnb.com/rooms/34006961,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29573,114.1735,3,"$1,400.00",,,0.0,,
34102313,https://www.airbnb.com/rooms/34102313,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27477,114.17549,4,"$2,300.00",,,,,
34108576,https://www.airbnb.com/rooms/34108576,,Eastern,22.29057,114.19352,2,$160.00,,,,,
34108913,https://www.airbnb.com/rooms/34108913,,Central & Western,22.28175,114.15474,2,$180.00,,,,,
34139969,https://www.airbnb.com/rooms/34139969,,Central & Western,22.28378,114.15422,2,$180.00,,,,,
34154554,https://www.airbnb.com/rooms/34154554,,Kowloon City,22.30652,114.18342,5,"$2,086.00",4.33,5.0,5.0,5.0,5.0
34155292,https://www.airbnb.com/rooms/34155292,"Hong Kong , Hong Kong Island, Hong Kong",Eastern,22.29353,114.19994,3,$500.00,4.75,5.0,4.75,4.75,5.0
34163644,https://www.airbnb.com/rooms/34163644,"Hong Kong, New Territories, Hong Kong",Yuen Long,22.45085,114.05344,2,$500.00,,,,,
34166290,https://www.airbnb.com/rooms/34166290,,Eastern,22.29308,114.20321,1,$180.00,,,,,
34166860,https://www.airbnb.com/rooms/34166860,,Central & Western,22.28711,114.14738,2,$180.00,,,,,
34167041,https://www.airbnb.com/rooms/34167041,,Wan Chai,22.27848,114.17934,1,$180.00,,,,,
34167453,https://www.airbnb.com/rooms/34167453,,Sham Shui Po,22.32787,114.16931,1,$180.00,,,,,
34167633,https://www.airbnb.com/rooms/34167633,,Sham Shui Po,22.32806,114.1654,2,$180.00,,,,,
34183184,https://www.airbnb.com/rooms/34183184,,Kowloon City,22.31802,114.17865,2,$246.00,,,,,
34189322,https://www.airbnb.com/rooms/34189322,,Yau Tsim Mong,22.30502,114.17118,2,$760.00,4.78,4.94,4.84,4.94,5.0
34190570,https://www.airbnb.com/rooms/34190570,,Yau Tsim Mong,22.32221,114.1609,1,$180.00,,,,,
34194673,https://www.airbnb.com/rooms/34194673,"Kowloon, Hong Kong",Yau Tsim Mong,22.30716,114.16594,2,$419.00,4.31,4.46,4.33,4.53,4.44
34197354,https://www.airbnb.com/rooms/34197354,"Kowloon, Hong Kong",Yau Tsim Mong,22.30907,114.16598,2,$303.00,4.4,4.66,4.41,4.5,4.44
34199101,https://www.airbnb.com/rooms/34199101,,Yau Tsim Mong,22.31764,114.17283,2,$500.00,,,,,
34211715,https://www.airbnb.com/rooms/34211715,"Kowloon, Hong Kong",Yau Tsim Mong,22.30868,114.16788,2,$319.00,4.27,4.49,4.32,4.54,4.39
34214271,https://www.airbnb.com/rooms/34214271,"Kowloon, Hong Kong",Yau Tsim Mong,22.30696,114.16734,2,$435.00,4.48,4.68,4.48,4.66,4.61
34214403,https://www.airbnb.com/rooms/34214403,,Yau Tsim Mong,22.3192,114.15818,1,$180.00,,,,,
34217351,https://www.airbnb.com/rooms/34217351,"Kowloon, Hong Kong",Yau Tsim Mong,22.30694,114.16596,2,$350.00,4.42,4.49,4.45,4.53,4.47
34218768,https://www.airbnb.com/rooms/34218768,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29713,114.17068,2,$755.00,,,,,
34289594,https://www.airbnb.com/rooms/34289594,,Wan Chai,22.28194,114.1824,2,$550.00,4.5,5.0,4.5,4.0,4.5
34289804,https://www.airbnb.com/rooms/34289804,,Wan Chai,22.28114,114.18231,2,$400.00,,,,,
34290320,https://www.airbnb.com/rooms/34290320,,Wan Chai,22.28091,114.1827,2,$220.00,,,,,
34290848,https://www.airbnb.com/rooms/34290848,,Wan Chai,22.28071,114.18297,4,$570.00,,,,,
34291007,https://www.airbnb.com/rooms/34291007,,Wan Chai,22.28072,114.18315,2,$250.00,,,,,
34291096,https://www.airbnb.com/rooms/34291096,,Wan Chai,22.28135,114.18451,1,$220.00,,,,,
34291936,https://www.airbnb.com/rooms/34291936,,Wan Chai,22.28026,114.18483,2,$250.00,,,,,
34302719,https://www.airbnb.com/rooms/34302719,,Yau Tsim Mong,22.31229,114.17156,1,$180.00,,,,,
34302985,https://www.airbnb.com/rooms/34302985,,Yau Tsim Mong,22.3195,114.1626,1,$180.00,,,,,
34303039,https://www.airbnb.com/rooms/34303039,"佐敦, Kowloon, Hong Kong",Yau Tsim Mong,22.3087,114.16613,4,$473.00,4.28,4.41,4.19,4.44,4.55
34305945,https://www.airbnb.com/rooms/34305945,,Sai Kung,22.37811,114.25717,1,$650.00,,,,,
34317254,https://www.airbnb.com/rooms/34317254,,Wan Chai,22.25757,114.19164,1,$180.00,,,,,
34322947,https://www.airbnb.com/rooms/34322947,"Kowloon, Hong Kong",Yau Tsim Mong,22.317,114.16959,2,$717.00,5.0,5.0,5.0,5.0,5.0
34325536,https://www.airbnb.com/rooms/34325536,"Hong Kong Island, Hong Kong",Wan Chai,22.25992,114.19029,2,$685.00,,,,,
34332414,https://www.airbnb.com/rooms/34332414,,Central & Western,22.28039,114.15498,2,$180.00,,,,,
34332731,https://www.airbnb.com/rooms/34332731,,Yau Tsim Mong,22.31209,114.17146,2,$217.00,5.0,5.0,5.0,4.0,4.0
34348954,https://www.airbnb.com/rooms/34348954,"Hong Kong Island, Hong Kong",Wan Chai,22.25848,114.19015,1,$350.00,,,,,
34350330,https://www.airbnb.com/rooms/34350330,,Kowloon City,22.31781,114.18046,2,$180.00,,,,,
34374955,https://www.airbnb.com/rooms/34374955,"Hong Kong, New Territories, Hong Kong",Tai Po,22.43173,114.20431,4,$995.00,4.66,4.6,4.81,4.9,4.91
34376987,https://www.airbnb.com/rooms/34376987,,Islands,22.30046,114.01208,2,$885.00,4.5,4.5,5.0,5.0,5.0
34387792,https://www.airbnb.com/rooms/34387792,,Wan Chai,22.2581,114.19225,2,$180.00,,,,,
34400183,https://www.airbnb.com/rooms/34400183,,Eastern,22.2917,114.19632,1,$180.00,,,,,
34401122,https://www.airbnb.com/rooms/34401122,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28223,114.15298,2,$839.00,4.79,4.93,5.0,4.86,5.0
34401833,https://www.airbnb.com/rooms/34401833,,Kowloon City,22.31966,114.17865,2,$217.00,,,,,
34409565,https://www.airbnb.com/rooms/34409565,,Sham Shui Po,22.3275,114.16209,1,$180.00,,,,,
34410235,https://www.airbnb.com/rooms/34410235,,Kowloon City,22.31759,114.18048,2,$180.00,,,,,
34423474,https://www.airbnb.com/rooms/34423474,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29548,114.17157,2,$228.00,3.86,4.29,3.86,4.14,4.14
34423551,https://www.airbnb.com/rooms/34423551,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29753,114.17138,2,$228.00,3.0,3.0,3.0,4.0,4.0
34423875,https://www.airbnb.com/rooms/34423875,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29736,114.17361,2,$228.00,4.67,4.67,4.4,4.53,4.53
34424299,https://www.airbnb.com/rooms/34424299,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29731,114.17328,4,$348.00,4.43,4.43,4.0,4.29,4.43
34424841,https://www.airbnb.com/rooms/34424841,,Wan Chai,22.25899,114.18998,1,$217.00,,,,,
34425033,https://www.airbnb.com/rooms/34425033,,Wan Chai,22.25934,114.19017,2,$180.00,,,,,
34425048,https://www.airbnb.com/rooms/34425048,,Kowloon City,22.31822,114.17874,2,$180.00,,,,,
34425199,https://www.airbnb.com/rooms/34425199,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29567,114.1721,4,$348.00,,,,,
34426829,https://www.airbnb.com/rooms/34426829,,Tai Po,22.46247,114.18166,2,"$3,000.00",5.0,5.0,5.0,5.0,5.0
34431253,https://www.airbnb.com/rooms/34431253,,Islands,22.20609,114.02557,8,"$3,086.00",4.4,4.6,5.0,5.0,5.0
34433586,https://www.airbnb.com/rooms/34433586,,Wan Chai,22.25966,114.18996,1,$180.00,,,,,
34451688,https://www.airbnb.com/rooms/34451688,,Central & Western,22.28708,114.14441,2,$223.00,,,,,
34454631,https://www.airbnb.com/rooms/34454631,,Yau Tsim Mong,22.31088,114.17015,1,$154.00,4.88,4.5,4.5,4.63,4.75
34460730,https://www.airbnb.com/rooms/34460730,,Yau Tsim Mong,22.32259,114.16196,2,$180.00,,,,,
34460959,https://www.airbnb.com/rooms/34460959,,Yau Tsim Mong,22.3225,114.16078,2,$180.00,,,,,
34461874,https://www.airbnb.com/rooms/34461874,,Yau Tsim Mong,22.32006,114.16241,1,$180.00,,,,,
34466350,https://www.airbnb.com/rooms/34466350,,Wan Chai,22.2595,114.19041,1,$180.00,,,,,
34466817,https://www.airbnb.com/rooms/34466817,,Wan Chai,22.25816,114.18997,2,$180.00,,,,,
34467107,https://www.airbnb.com/rooms/34467107,,Kowloon City,22.31783,114.17876,2,$180.00,,,,,
34467981,https://www.airbnb.com/rooms/34467981,,Kowloon City,22.31833,114.18077,2,$180.00,5.0,4.0,5.0,5.0,5.0
34474078,https://www.airbnb.com/rooms/34474078,"大角咀 Tai Kok Tsui , 九龍  Kowloon, Hong Kong",Yau Tsim Mong,22.32424,114.16172,4,"$1,149.00",4.57,4.35,4.79,4.88,4.9
