,Rt,Bt,bedrooms,price,average_price_for_Room_types,average_price_for_Bathrooms,average_price_for_Bedroom
1827,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1828,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1829,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1830,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1831,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1832,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1833,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1834,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1835,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1836,Private room,1.0,1,217.0,319.90830291970804,385.3544721407625,358.61450252951096
1837,Private room,1.0,1,390.0,319.90830291970804,385.3544721407625,358.61450252951096
1838,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1839,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1840,Entire home/apt,1.0,2,549.0,646.4595375722544,385.3544721407625,720.6256983240223
1841,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1842,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1843,Private room,1.0,1,120.0,319.90830291970804,385.3544721407625,358.61450252951096
1844,Private room,1.0,1,190.0,319.90830291970804,385.3544721407625,358.61450252951096
1845,Shared room,1.0,1,180.0,232.1953125,385.3544721407625,358.61450252951096
1846,Private room,2.0,1,150.0,319.90830291970804,325.19457013574663,358.61450252951096
1847,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1848,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1849,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1850,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
1851,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1852,Private room,1.0,1,893.0,319.90830291970804,385.3544721407625,358.61450252951096
1853,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1854,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1855,Private room,1.0,2,700.0,319.90830291970804,385.3544721407625,720.6256983240223
1856,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1857,Private room,1.0,1,235.0,319.90830291970804,385.3544721407625,358.61450252951096
1858,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1859,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1860,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1861,Private room,1.0,1,206.0,319.90830291970804,385.3544721407625,358.61450252951096
1862,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
1863,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1864,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1865,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1866,Private room,15.0,1,540.0,319.90830291970804,515.0064935064935,358.61450252951096
1867,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1868,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1869,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
1870,Entire home/apt,1.0,1,380.0,646.4595375722544,385.3544721407625,358.61450252951096
1871,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1872,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1873,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1874,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1875,Private room,1.0,1,392.0,319.90830291970804,385.3544721407625,358.61450252951096
1876,Private room,1.0,1,550.0,319.90830291970804,385.3544721407625,358.61450252951096
1877,Private room,1.0,1,667.0,319.90830291970804,385.3544721407625,358.61450252951096
1878,Private room,1.0,1,829.0,319.90830291970804,385.3544721407625,358.61450252951096
1879,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1880,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1881,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1882,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1883,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1884,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1885,Entire home/apt,1.0,1,499.0,646.4595375722544,385.3544721407625,358.61450252951096
1886,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1887,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1888,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1889,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1890,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1891,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1892,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1893,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1894,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1895,Private room,1.0,4,171.0,319.90830291970804,385.3544721407625,479.5625
1896,Private room,1.0,4,300.0,319.90830291970804,385.3544721407625,479.5625
1897,Private room,1.0,4,260.0,319.90830291970804,385.3544721407625,479.5625
1898,Private room,1.0,1,398.0,319.90830291970804,385.3544721407625,358.61450252951096
1899,Private room,1.0,1,250.0,319.90830291970804,385.3544721407625,358.61450252951096
1900,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1901,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1902,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1903,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1904,Shared room,1.0,1,180.0,232.1953125,385.3544721407625,358.61450252951096
1905,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1906,Private room,1.0,1,190.0,319.90830291970804,385.3544721407625,358.61450252951096
1907,Private room,1.0,1,601.0,319.90830291970804,385.3544721407625,358.61450252951096
1908,Private room,1.0,1,700.0,319.90830291970804,385.3544721407625,358.61450252951096
1909,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
1910,Entire home/apt,1.0,1,500.0,646.4595375722544,385.3544721407625,358.61450252951096
1911,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1912,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1913,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1914,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1915,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1916,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1917,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1918,Entire home/apt,1.0,1,634.0,646.4595375722544,385.3544721407625,358.61450252951096
1919,Entire home/apt,1.0,1,470.0,646.4595375722544,385.3544721407625,358.61450252951096
1920,Private room,1.0,1,800.0,319.90830291970804,385.3544721407625,358.61450252951096
1921,Entire home/apt,1.0,1,500.0,646.4595375722544,385.3544721407625,358.61450252951096
1922,Entire home/apt,1.0,2,900.0,646.4595375722544,385.3544721407625,720.6256983240223
1923,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1924,Private room,1.0,1,399.0,319.90830291970804,385.3544721407625,358.61450252951096
1925,Private room,15.0,1,561.0,319.90830291970804,515.0064935064935,358.61450252951096
1926,Private room,1.0,1,600.0,319.90830291970804,385.3544721407625,358.61450252951096
1927,Private room,1.0,1,620.0,319.90830291970804,385.3544721407625,358.61450252951096
1928,Entire home/apt,1.0,2,650.0,646.4595375722544,385.3544721407625,720.6256983240223
1929,Entire home/apt,1.0,1,757.0,646.4595375722544,385.3544721407625,358.61450252951096
1930,Private room,1.0,1,797.0,319.90830291970804,385.3544721407625,358.61450252951096
1931,Private room,1.0,1,598.0,319.90830291970804,385.3544721407625,358.61450252951096
1932,Private room,1.0,1,173.0,319.90830291970804,385.3544721407625,358.61450252951096
1933,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1934,Private room,15.0,1,300.0,319.90830291970804,515.0064935064935,358.61450252951096
1935,Private room,1.0,4,260.0,319.90830291970804,385.3544721407625,479.5625
1936,Entire home/apt,1.0,2,950.0,646.4595375722544,385.3544721407625,720.6256983240223
1937,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1938,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1939,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1940,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1941,Entire home/apt,2.0,2,966.0,646.4595375722544,325.19457013574663,720.6256983240223
1942,Private room,1.0,1,700.0,319.90830291970804,385.3544721407625,358.61450252951096
1943,Entire home/apt,1.0,1,390.0,646.4595375722544,385.3544721407625,358.61450252951096
1944,Entire home/apt,1.0,1,600.0,646.4595375722544,385.3544721407625,358.61450252951096
1945,Entire home/apt,1.0,1,600.0,646.4595375722544,385.3544721407625,358.61450252951096
1946,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1947,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1948,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1949,Entire home/apt,15.0,3,980.0,646.4595375722544,515.0064935064935,795.9761904761905
1950,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1951,Private room,15.0,1,300.0,319.90830291970804,515.0064935064935,358.61450252951096
1952,Entire home/apt,1.0,2,300.0,646.4595375722544,385.3544721407625,720.6256983240223
1953,Entire home/apt,15.0,2,999.0,646.4595375722544,515.0064935064935,720.6256983240223
1954,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1955,Shared room,2.0,1,185.0,232.1953125,325.19457013574663,358.61450252951096
1956,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1957,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1958,Shared room,2.0,1,185.0,232.1953125,325.19457013574663,358.61450252951096
1959,Entire home/apt,1.0,1,590.0,646.4595375722544,385.3544721407625,358.61450252951096
1960,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1961,Private room,1.0,1,538.0,319.90830291970804,385.3544721407625,358.61450252951096
1962,Private room,1.0,1,638.0,319.90830291970804,385.3544721407625,358.61450252951096
1963,Private room,1.0,1,311.0,319.90830291970804,385.3544721407625,358.61450252951096
1964,Private room,1.0,1,538.0,319.90830291970804,385.3544721407625,358.61450252951096
1965,Private room,1.0,1,349.0,319.90830291970804,385.3544721407625,358.61450252951096
1966,Private room,1.0,1,538.0,319.90830291970804,385.3544721407625,358.61450252951096
1967,Private room,1.0,1,438.0,319.90830291970804,385.3544721407625,358.61450252951096
1968,Private room,1.0,1,538.0,319.90830291970804,385.3544721407625,358.61450252951096
1969,Private room,2.0,1,150.0,319.90830291970804,325.19457013574663,358.61450252951096
1970,Entire home/apt,1.0,1,479.0,646.4595375722544,385.3544721407625,358.61450252951096
1971,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1972,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1973,Private room,1.0,1,460.0,319.90830291970804,385.3544721407625,358.61450252951096
1974,Hotel room,1.0,1,943.0,418.93333333333334,385.3544721407625,358.61450252951096
1975,Entire home/apt,1.0,1,750.0,646.4595375722544,385.3544721407625,358.61450252951096
1976,Entire home/apt,1.0,1,707.0,646.4595375722544,385.3544721407625,358.61450252951096
1977,Private room,2.0,1,210.0,319.90830291970804,325.19457013574663,358.61450252951096
1978,Private room,1.0,1,400.0,319.90830291970804,385.3544721407625,358.61450252951096
1979,Entire home/apt,1.0,2,708.0,646.4595375722544,385.3544721407625,720.6256983240223
1980,Hotel room,,1,200.0,418.93333333333334,,358.61450252951096
1981,Entire home/apt,1.0,1,603.0,646.4595375722544,385.3544721407625,358.61450252951096
1982,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1983,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1984,Entire home/apt,1.0,2,700.0,646.4595375722544,385.3544721407625,720.6256983240223
1985,Entire home/apt,1.0,1,600.0,646.4595375722544,385.3544721407625,358.61450252951096
1986,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
1987,Entire home/apt,1.0,1,438.0,646.4595375722544,385.3544721407625,358.61450252951096
1988,Entire home/apt,1.0,2,880.0,646.4595375722544,385.3544721407625,720.6256983240223
1989,Private room,1.0,1,400.0,319.90830291970804,385.3544721407625,358.61450252951096
1990,Shared room,1.0,1,180.0,232.1953125,385.3544721407625,358.61450252951096
1991,Private room,1.0,1,462.0,319.90830291970804,385.3544721407625,358.61450252951096
1992,Entire home/apt,15.0,1,580.0,646.4595375722544,515.0064935064935,358.61450252951096
1993,Private room,15.0,1,200.0,319.90830291970804,515.0064935064935,358.61450252951096
1994,Entire home/apt,15.0,1,900.0,646.4595375722544,515.0064935064935,358.61450252951096
1995,Hotel room,2.0,1,636.0,418.93333333333334,325.19457013574663,358.61450252951096
1996,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1997,Private room,1.0,1,250.0,319.90830291970804,385.3544721407625,358.61450252951096
1998,Shared room,15.0,1,160.0,232.1953125,515.0064935064935,358.61450252951096
1999,Shared room,15.0,1,130.0,232.1953125,515.0064935064935,358.61450252951096
2000,Entire home/apt,1.0,2,400.0,646.4595375722544,385.3544721407625,720.6256983240223
2001,Private room,1.0,1,280.0,319.90830291970804,385.3544721407625,358.61450252951096
2002,Private room,1.0,1,260.0,319.90830291970804,385.3544721407625,358.61450252951096
2003,Private room,1.0,1,206.0,319.90830291970804,385.3544721407625,358.61450252951096
2004,Private room,0.0,1,180.0,319.90830291970804,234.73333333333332,358.61450252951096
2005,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2006,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2007,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2008,Entire home/apt,1.0,1,700.0,646.4595375722544,385.3544721407625,358.61450252951096
2009,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2010,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2011,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2012,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2013,Private room,1.0,1,120.0,319.90830291970804,385.3544721407625,358.61450252951096
2014,Private room,1.0,1,166.0,319.90830291970804,385.3544721407625,358.61450252951096
2015,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2016,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
2017,Shared room,1.0,1,180.0,232.1953125,385.3544721407625,358.61450252951096
